identity_key,boundary_flags,candidate_state
bow_shorts,,CLEAN_FOR_FRESH_HOLDOUT
bowl_hat,,CLEAN_FOR_FRESH_HOLDOUT
bowler_hat,,CLEAN_FOR_FRESH_HOLDOUT
bowtie,,CLEAN_FOR_FRESH_HOLDOUT
boxer_briefs,,CLEAN_FOR_FRESH_HOLDOUT
boxers,,CLEAN_FOR_FRESH_HOLDOUT
boxing_gloves,,CLEAN_FOR_FRESH_HOLDOUT
boxing_shorts,,CLEAN_FOR_FRESH_HOLDOUT
boyfriend's_shirt,,CLEAN_FOR_FRESH_HOLDOUT
boyfriend's_shirt_(tokimeki_no_mirai_chizu),,CLEAN_FOR_FRESH_HOLDOUT
braided_scarf,,CLEAN_FOR_FRESH_HOLDOUT
breeches,,CLEAN_FOR_FRESH_HOLDOUT
bridal_legwear,,CLEAN_FOR_FRESH_HOLDOUT
briefs,,CLEAN_FOR_FRESH_HOLDOUT
broken_helmet,,CLEAN_FOR_FRESH_HOLDOUT
broken_high_heel,,CLEAN_FOR_FRESH_HOLDOUT
broken_mask,,CLEAN_FOR_FRESH_HOLDOUT
brooklyn_sweater,,CLEAN_FOR_FRESH_HOLDOUT
brown_apron,,CLEAN_FOR_FRESH_HOLDOUT
brown_arm_warmers,,CLEAN_FOR_FRESH_HOLDOUT
brown_ascot,,CLEAN_FOR_FRESH_HOLDOUT
brown_bandana,,CLEAN_FOR_FRESH_HOLDOUT
brown_belt,,CLEAN_FOR_FRESH_HOLDOUT
brown_bonnet,,CLEAN_FOR_FRESH_HOLDOUT
brown_boots,,CLEAN_FOR_FRESH_HOLDOUT
brown_bowtie,,CLEAN_FOR_FRESH_HOLDOUT
brown_buruma,,CLEAN_FOR_FRESH_HOLDOUT
brown_camisole,,CLEAN_FOR_FRESH_HOLDOUT
brown_cape,,CLEAN_FOR_FRESH_HOLDOUT
brown_capelet,,CLEAN_FOR_FRESH_HOLDOUT
brown_cardigan,,CLEAN_FOR_FRESH_HOLDOUT
brown_cloak,,CLEAN_FOR_FRESH_HOLDOUT
brown_coat,,CLEAN_FOR_FRESH_HOLDOUT
brown_dress,,CLEAN_FOR_FRESH_HOLDOUT
brown_gloves,,CLEAN_FOR_FRESH_HOLDOUT
brown_hakama,,CLEAN_FOR_FRESH_HOLDOUT
brown_hanfu,,CLEAN_FOR_FRESH_HOLDOUT
brown_haori,,CLEAN_FOR_FRESH_HOLDOUT
brown_hat,,CLEAN_FOR_FRESH_HOLDOUT
brown_headscarf,,CLEAN_FOR_FRESH_HOLDOUT
brown_hiphighs,,CLEAN_FOR_FRESH_HOLDOUT
brown_hood,,CLEAN_FOR_FRESH_HOLDOUT
brown_hoodie,,CLEAN_FOR_FRESH_HOLDOUT
brown_jacket,,CLEAN_FOR_FRESH_HOLDOUT
brown_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT
brown_kimono,,CLEAN_FOR_FRESH_HOLDOUT
brown_leg_warmers,,CLEAN_FOR_FRESH_HOLDOUT
brown_leggings,,CLEAN_FOR_FRESH_HOLDOUT
brown_mask,,CLEAN_FOR_FRESH_HOLDOUT
brown_mittens,,CLEAN_FOR_FRESH_HOLDOUT
brown_neckerchief,,CLEAN_FOR_FRESH_HOLDOUT
brown_necktie,,CLEAN_FOR_FRESH_HOLDOUT
brown_overalls,,CLEAN_FOR_FRESH_HOLDOUT
brown_pajamas,,CLEAN_FOR_FRESH_HOLDOUT
brown_pants,,CLEAN_FOR_FRESH_HOLDOUT
brown_poncho,,CLEAN_FOR_FRESH_HOLDOUT
brown_robe,,CLEAN_FOR_FRESH_HOLDOUT
brown_sandals,,CLEAN_FOR_FRESH_HOLDOUT
brown_sarong,,CLEAN_FOR_FRESH_HOLDOUT
brown_sash,,CLEAN_FOR_FRESH_HOLDOUT
brown_scarf,,CLEAN_FOR_FRESH_HOLDOUT
brown_shawl,,CLEAN_FOR_FRESH_HOLDOUT
brown_shirt,,CLEAN_FOR_FRESH_HOLDOUT
brown_shoes,,CLEAN_FOR_FRESH_HOLDOUT
brown_shorts,,CLEAN_FOR_FRESH_HOLDOUT
brown_shrug,,CLEAN_FOR_FRESH_HOLDOUT
brown_skirt,,CLEAN_FOR_FRESH_HOLDOUT
brown_sleeves,,CLEAN_FOR_FRESH_HOLDOUT
brown_slippers,,CLEAN_FOR_FRESH_HOLDOUT
brown_socks,,CLEAN_FOR_FRESH_HOLDOUT
brown_suit,,CLEAN_FOR_FRESH_HOLDOUT
brown_sweater,,CLEAN_FOR_FRESH_HOLDOUT
brown_sweater_vest,,CLEAN_FOR_FRESH_HOLDOUT
brown_tabard,,CLEAN_FOR_FRESH_HOLDOUT
brown_tank_top,,CLEAN_FOR_FRESH_HOLDOUT
brown_tube_top,,CLEAN_FOR_FRESH_HOLDOUT
brown_tunic,,CLEAN_FOR_FRESH_HOLDOUT
brown_veil,,CLEAN_FOR_FRESH_HOLDOUT
brown_vest,,CLEAN_FOR_FRESH_HOLDOUT
bruce_lee's_jumpsuit,,CLEAN_FOR_FRESH_HOLDOUT
bucket_hat,,CLEAN_FOR_FRESH_HOLDOUT
budget_sarashi,,CLEAN_FOR_FRESH_HOLDOUT
buruma,,CLEAN_FOR_FRESH_HOLDOUT
business_casual,,CLEAN_FOR_FRESH_HOLDOUT
business_suit,,CLEAN_FOR_FRESH_HOLDOUT
buster_shirt_(fate),,CLEAN_FOR_FRESH_HOLDOUT
butterfly_hat,,CLEAN_FOR_FRESH_HOLDOUT
butterfly_mask,,CLEAN_FOR_FRESH_HOLDOUT
butterfly_print_haori,,CLEAN_FOR_FRESH_HOLDOUT
butterfly_print_kimono,,CLEAN_FOR_FRESH_HOLDOUT
butterfly_print_sash,,CLEAN_FOR_FRESH_HOLDOUT
button_dress,,CLEAN_FOR_FRESH_HOLDOUT
button_up_skirt,,CLEAN_FOR_FRESH_HOLDOUT
bycocket,,CLEAN_FOR_FRESH_HOLDOUT
c-string,,CLEAN_FOR_FRESH_HOLDOUT
cake-shaped_hat,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_cloak,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_coat,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_dress,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_footwear,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_gloves,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_hat,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_hoodie,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_jacket,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_legwear,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_pants,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_scarf,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_shirt,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_shorts,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_skirt,,CLEAN_FOR_FRESH_HOLDOUT
camouflage_tank_top,,CLEAN_FOR_FRESH_HOLDOUT
campaign_hat,,CLEAN_FOR_FRESH_HOLDOUT
cape,,CLEAN_FOR_FRESH_HOLDOUT
capelet,,CLEAN_FOR_FRESH_HOLDOUT
capri_pants,,CLEAN_FOR_FRESH_HOLDOUT
cardigan,,CLEAN_FOR_FRESH_HOLDOUT
cardigan_vest,,CLEAN_FOR_FRESH_HOLDOUT
cargo_pants,,CLEAN_FOR_FRESH_HOLDOUT
cargo_shorts,,CLEAN_FOR_FRESH_HOLDOUT
cargo_skirt,,CLEAN_FOR_FRESH_HOLDOUT
casual,,CLEAN_FOR_FRESH_HOLDOUT
cat_ear_legwear,,CLEAN_FOR_FRESH_HOLDOUT
cat_pajamas,,CLEAN_FOR_FRESH_HOLDOUT
cat_slippers,,CLEAN_FOR_FRESH_HOLDOUT
catsuit,,CLEAN_FOR_FRESH_HOLDOUT
chanchanko_(clothes),,CLEAN_FOR_FRESH_HOLDOUT
changpao,,CLEAN_FOR_FRESH_HOLDOUT
chaps,,CLEAN_FOR_FRESH_HOLDOUT
checkered_apron,,CLEAN_FOR_FRESH_HOLDOUT
checkered_cape,,CLEAN_FOR_FRESH_HOLDOUT
checkered_cloak,,CLEAN_FOR_FRESH_HOLDOUT
checkered_clothes,,CLEAN_FOR_FRESH_HOLDOUT
checkered_coat,,CLEAN_FOR_FRESH_HOLDOUT
checkered_dress,,CLEAN_FOR_FRESH_HOLDOUT
checkered_footwear,,CLEAN_FOR_FRESH_HOLDOUT
checkered_gloves,,CLEAN_FOR_FRESH_HOLDOUT
checkered_haori,,CLEAN_FOR_FRESH_HOLDOUT
