row_id,canonical_tag,category,post_count,review_band,primary_copyright,primary_copyright_coverage,current_reason
I70-042186,owozu,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042187,shining_force_exa,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042188,shoujo_mahou_gaku_littlewitch_romanesque,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042189,shuumatsu_train_doko_e_iku?,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042191,thriller_(michael_jackson),Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042192,titanfall,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042193,tondemo_skill_de_isekai_hourou_meshi,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042194,tsue_to_tsurugi_no_wistoria,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042195,usavich,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042196,vampire_hunter_d,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042197,ye_luoli,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042198,yuusha_tokkyuu_might_gaine,Copyright,84,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042199,adventurequest_worlds,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042200,aikatsu_academy!,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042201,akroglam,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042202,android_(os),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042203,binzume_yousei,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042204,biomega,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042205,boin,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042206,bokete,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042207,can_can_bunny,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042208,colorful_kanan,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042209,cubism_(needy_girl_overdose),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042210,day_of_wrath_(infinitypilot),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042211,dmc:_devil_may_cry,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042212,donkey_kong_(1981_game),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042213,dragon_quest_monsters,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042214,earthen_miraculous_sword,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042215,endless_overhaul,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042216,eve_(musician),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042217,fukuoka_softbank_hawks,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042218,g.i._joe,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042219,gate_of_nightmares,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042221,gosei_sentai_dairanger,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042222,idolatry,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042223,itsudemo_itsumademo_(love_live!),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042224,iyagatteru_kimi_ga_suki,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042225,jitsu_wa_watashi_wa,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042226,kimihagu,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042227,kirarin_revolution,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042228,linkin_park,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042229,mao_(takahashi_rumiko),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042230,material_sniper,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042231,nakazawa-san_no_ikisugita_yoru.,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042232,niginigi_nijitown,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042233,offside:_diyusi,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042234,okinawa_de_suki_ni_natta_ko_ga_hougen_sugite_tsurasugiru,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042235,otoko_girai_na_bijin_shimai_wo_namae_mo_tsugezu_ni_tasuketara_ittai_dounaru?,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042236,over_the_garden_wall,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042237,paprika,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042238,parkour_civilization,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042239,pen-pineapple-apple-pen,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042240,peter_pan_(novel),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042241,pingu_(series),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042242,rikei_ga_koi_ni_ochita_no_de_shoumeishitemita,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042243,rise_of_the_guardians,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042244,shokei_shoujo_no_virgin_road,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042245,spider-man_(toei),Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042246,swan_lake,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042247,the_mandela_catalogue,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042248,tower_of_saviors,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042249,watashi_no_hatsukoi_wa_hazukashisugite_dare_ni_mo_ienai,Copyright,83,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042250,3di_project,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042251,3x3_eyes,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042252,agarest_senki_2,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042253,alice_parade,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042254,ao_ashi,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042255,atashi_wa_mondaisaku,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042256,bakugan_battle_brawlers,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042257,bcy,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042258,bleach:_zanpakutou_ibun_hen,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042259,chaos_code,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042260,code_vein_ii,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042261,comic_shingeki,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042262,cookie_run:_tower_of_adventures,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042263,gaikotsu_kishi-sama_tadaima_isekai_e_odekake-chuu,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042264,happy_maker!,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042265,high_speed!,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042266,hitobashira_alice_(vocaloid),Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042267,identity_(vocaloid),Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042268,infinity_train,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042269,jain_no_ikenie_(series),Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042270,jing_wei_qing_shang,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042271,junketsu_no_maria,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042272,kandagawa_jet_girls,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042273,kimi_ni_koisuru_satsujinki,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042274,kobato.,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042275,konohana_kitan,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042276,liberty_leading_the_people,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042277,livly_island,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042278,marisa_stole_the_precious_thing,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042279,masquerade_channel,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042280,mass_effect_1,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042281,miraroma,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042282,mirror_tune_(zutomayo),Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042283,momo_kyun_sword,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042284,odekake_kozame,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042285,onegai_nugashite,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042286,parquet_(yuzusoft),Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042287,percy_jackson_and_the_olympians,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042288,puyopuyo_tetris,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042289,ragcats,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042290,redial_(vocaloid),Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042291,regalia_the_three_sacred_stars,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042292,super_mario_land,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042293,tear_ring_saga:_yutona_eiyuu_senki,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042294,tentai_senshi_sunred,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042295,teria_saga,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042296,the_legend_of_dragoon,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042297,tokimeki_memorial_girl's_side_1st_love,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042298,tsuki_ni_yorisou_otome_no_sahou_2,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042299,wet_girls,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042300,wolf_and_parchment,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042301,world_of_darkness,Copyright,82,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042302,300_heroes,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042303,atlach-nacha,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042304,baldi's_basics,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042305,beyblade_x,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042306,bokujou_monogatari:_mittsu_no_sato_no_taisetsuna_tomodachi,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042307,crusher_joe,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042308,daibanchou,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042309,dead_man's_questions,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042310,desktop_army,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042311,drawtectives,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042312,end_roll,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042313,fractale,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042314,fudatsuki_no_kyouko-chan,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042315,glico,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042316,golden_time,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042317,hayate_x_blade,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042319,idolmaster_shiny_festa,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042320,inochigake_demo_tarinai_no_sa,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042322,killing_bites,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042323,koi_to_uso,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042324,konayuki_fururi,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042325,kuroiwa_medaka_ni_watashi_no_kawaii_ga_tsuujinai,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042326,kyoukai_senki,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042327,lamento,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042328,loli_bitch_island,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042329,love_money_rock'n'roll,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042330,madness_combat,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042331,mafia_(vocaloid),Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042332,mega_man_battle_network_3,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042333,moon_knight_(disney+),Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042334,na_nare_hana_nare,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042335,nusisring_tactical,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042336,paper_man,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042337,sangokushi_puzzle_taisen,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042338,saturn_devouring_his_son,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042339,sega_hard_girls,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042340,shadowverse_evolve,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042341,shantae_and_the_seven_sirens,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042342,shin_mazinger_zero,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042343,siren_and_scientist,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042344,sousaku_kanojo_no_renai_koushiki,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042345,star_fox_assault,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042346,tate_no_yuusha_no_nariagari_rise,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042347,the_euro_front,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042349,touhoku_rakuten_golden_eagles,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042350,viper_f40,Copyright,81,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042351,bungaku_shoujo,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042352,bushiroad,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042353,camellia_(musician),Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042354,crossbone_gundam_ghost,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042355,dead_dead_demons_de_dedede_destruction,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042356,demon_days_(gorillaz),Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042357,disney_tsum-tsum,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042358,echo_project,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042359,evanescent_existence,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042360,fox_spirit_matchmaker,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042361,gakkou_de_atta_kowai_hanashi,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
I70-042362,garo:_honoo_no_kokuin,Copyright,80,COPYRIGHT_SCOPE_FIRST,,,Copyright identity requires scope review
